1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
 29206	 6.66598	 5.28966	 6.49183	10.47606	10.69743	13.43345	 2.16614	 0.31779	 3.30184	-0.26749	 3.92725	-0.09174	 2.30071	 0.14640	 1.68355	 0.26727	-0.84777	-0.41846	-0.21845	-0.57680	 1.24005	-0.56893	 3.76085	-0.58634	 1.07078	-0.58836	 1.30515	-0.13066	 1.68134	-0.12780	 2.69689	 0.89120	24.79321	16.86532	 5.54622	11.35821	NULL
 29207	 6.66598	 5.28966	 6.43836	10.49497	10.69743	13.43345	 2.14848	 0.30017	 3.27063	-0.26759	 3.92725	-0.09174	 2.28255	 0.14263	 1.67067	 0.26759	-0.87020	-0.41977	-0.23277	-0.57931	 1.22348	-0.57281	 3.74568	-0.58653	 1.01818	-0.60225	 1.31091	-0.19074	 1.61753	-0.10385	 2.69286	 0.87498	24.77239	16.86691	 5.54622	11.35821	NULL
 29208	 6.66598	 5.28966	 6.43836	10.49497	10.63484	13.45694	 2.10854	 0.31429	 3.27063	-0.26759	 3.89278	-0.07880	 2.27137	 0.14212	 1.66343	 0.26761	-0.88028	-0.42115	-0.24121	-0.58036	 1.21425	-0.57341	 3.73052	-0.58672	 0.98459	-0.58964	 1.31091	-0.19074	 1.61753	-0.10385	 2.67204	 0.88256	24.75432	16.87402	 5.30401	11.45354	NULL
 29209	 6.62080	 5.30663	 6.42396	10.45837	10.68890	13.37964	 2.07104	 0.30371	 3.23946	-0.26770	 3.90230	-0.09252	 2.25436	 0.13677	 1.64895	 0.26764	-0.90038	-0.42393	-0.25958	-0.58191	 1.19311	-0.57760	 3.69507	-0.57970	 0.94900	-0.60984	 1.21250	-0.15492	 1.60655	-0.12198	 2.66803	 0.86635	24.74256	16.87204	 5.30401	11.45354	NULL
 29210	 6.64140	 5.27717	 6.42396	10.45837	10.62645	13.40308	 2.07339	 0.27908	 3.22948	-0.27576	 3.86786	-0.07959	 2.24542	 0.13308	 1.63930	 0.26856	-0.91211	-0.42470	-0.26799	-0.58297	 1.18389	-0.57819	 3.70022	-0.58709	 0.93122	-0.61992	 1.21250	-0.15492	 1.59557	-0.14008	 2.66399	 0.85017	24.74256	16.87204	 5.30401	11.45354	NULL
 29211	 6.64140	 5.27717	 6.37068	10.47721	10.62645	13.40308	 2.05584	 0.26152	 3.21392	-0.27581	 3.86786	-0.07959	 2.22331	 0.12847	 1.62164	 0.26799	-0.93427	-0.42798	-0.28637	-0.58452	 1.16092	-0.57973	 3.66998	-0.58748	 0.89576	-0.64005	 1.16341	-0.13704	 1.58459	-0.15814	 2.64322	 0.85773	24.74571	16.86750	 5.54622	11.35821	NULL
 29212	 6.64140	 5.27717	 6.37068	10.47721	10.62645	13.40308	 2.03598	 0.26855	 3.19839	-0.27588	 3.84296	-0.08037	 2.21439	 0.12478	 1.61367	 0.26649	-0.94700	-0.42902	-0.29430	-0.58624	 1.14714	-0.58064	 3.67513	-0.59487	 0.86240	-0.62752	 1.11442	-0.11921	 1.57361	-0.17617	 2.63919	 0.84157	24.74886	16.86295	 5.54622	11.35821	NULL
 29213	 6.64140	 5.27717	 6.37068	10.47721	10.56413	13.42648	 1.99865	 0.25802	 3.16733	-0.27600	 3.84296	-0.08037	 2.19031	 0.11977	 1.59533	 0.26437	-0.97348	-0.43134	-0.31017	-0.58969	 1.11772	-0.57981	 3.66003	-0.59507	 0.82709	-0.64763	 1.06549	-0.10140	 1.56264	-0.19417	 2.59772	 0.85667	24.74301	16.86196	 5.54622	11.35821	NULL
 29214	 6.64140	 5.27717	 6.37068	10.47721	10.56413	13.42648	 2.00098	 0.23350	 3.15183	-0.27607	 3.85245	-0.09406	 2.17829	 0.11726	 1.58655	 0.26407	-0.98559	-0.43323	-0.31810	-0.59141	 1.10398	-0.58073	 3.64493	-0.59526	 0.80946	-0.65767	 1.06549	-0.10140	 1.55168	-0.21213	 2.57700	 0.86421	24.73395	16.86552	 5.30401	11.45354	NULL
 29215	 6.64140	 5.27717	 6.31750	10.49603	10.56413	13.42648	 1.98352	 0.21602	 3.12086	-0.27621	 3.81812	-0.08117	 2.15516	 0.11424	 1.57211	 0.26410	-1.01034	-0.43616	-0.33324	-0.59261	 1.08940	-0.58727	 3.62472	-0.58809	 0.77428	-0.67772	 1.02275	-0.14358	 1.50911	-0.21820	 2.55232	 0.85560	24.71948	16.85800	 5.30401	11.45354	NULL
 29216	 6.64140	 5.27717	 6.31750	10.49603	10.56413	13.42648	 1.96376	 0.22301	 3.10539	-0.27628	 3.78381	-0.06829	 2.14916	 0.11299	 1.57211	 0.26410	-1.01870	-0.43815	-0.33581	-0.59220	 1.08483	-0.58758	 3.62472	-0.58809	 0.77428	-0.67772	 1.02275	-0.14358	 1.50911	-0.21820	 2.55232	 0.85560	24.71678	16.85246	 5.06245	11.54862	NULL
 29217	 6.64140	 5.27717	 6.31750	10.49603	10.56413	13.42648	 2.00098	 0.23350	 3.10539	-0.27628	 3.79913	-0.05379	 2.15184	 0.11899	 1.60000	 0.26802	-1.01213	-0.44054	-0.32591	-0.58511	 1.09857	-0.58666	 3.63979	-0.58788	 0.85935	-0.67640	 1.07151	-0.16133	 1.53097	-0.18228	 2.57301	 0.84807	24.70856	16.83593	 5.06245	11.54862	NULL
 29218	 6.68658	 5.26021	 6.37068	10.47721	10.56413	13.42648	 2.01612	 0.27557	 3.12086	-0.27621	 3.81444	-0.03925	 2.16873	 0.12435	 1.62699	 0.27588	-0.99530	-0.43849	-0.31193	-0.57897	 1.11959	-0.58246	 3.64974	-0.58029	 0.91348	-0.62999	 1.12034	-0.17911	 1.58459	-0.15814	 2.59372	 0.84053	24.70305	16.82493	 5.40570	11.05574	NULL
 29219	 6.68658	 5.26021	 6.42396	10.45837	10.62645	13.40308	 2.12851	 0.30723	 3.17727	-0.26795	 3.89503	-0.00847	 2.22980	 0.13894	 1.71400	 0.29647	-0.92874	-0.43062	-0.26507	-0.56580	 1.17826	-0.57021	 3.68476	-0.56489	 1.12356	-0.57447	 1.26167	-0.17282	 1.71451	-0.07329	 2.64322	 0.85773	24.69484	16.80840	 5.64727	10.96066	NULL
 29220	 6.66598	 5.28966	 6.43836	10.49497	10.62645	13.40308	 2.16380	 0.34254	 3.20273	-0.25982	 3.97012	-0.00605	 2.27004	 0.14732	 1.76197	 0.31104	-0.88809	-0.42399	-0.23897	-0.55888	 1.21783	-0.56480	 3.70989	-0.55709	 1.22964	-0.54662	 1.30515	-0.13066	 1.80096	-0.06093	 2.66803	 0.86635	24.69213	16.80286	 5.64727	10.96066	NULL
 29221	 6.66598	 5.28966	 6.49183	10.47606	10.68890	13.37964	 2.23702	 0.38861	 3.26940	-0.24348	 4.10197	 0.02638	 2.33956	 0.16362	 1.85428	 0.34086	-0.81204	-0.40807	-0.18945	-0.54757	 1.28146	-0.55223	 3.76023	-0.54146	 1.39234	-0.47143	 1.44801	-0.12444	 1.88911	 0.01862	 2.73862	 0.87600	24.68313	16.80640	 5.54622	11.35821	NULL
 29222	 6.66598	 5.28966	 6.54541	10.45711	10.63484	13.45694	 2.27729	 0.37437	 3.31627	-0.24331	 4.14295	 0.04185	 2.36679	 0.17110	 1.89295	 0.35367	-0.77974	-0.40146	-0.16920	-0.54360	 1.30736	-0.54775	 3.78546	-0.53363	 1.44621	-0.45738	 1.44224	-0.06389	 1.90031	 0.03704	 2.76355	 0.88465	24.68898	16.80740	 5.54622	11.35821	NULL
 29223	 6.68658	 5.26021	 6.59908	10.43813	10.69743	13.43345	 2.29512	 0.39212	 3.35202	-0.22707	 4.22522	 0.07285	 2.40015	 0.17984	 1.94628	 0.37198	-0.73735	-0.39152	-0.14258	-0.53881	 1.34447	-0.54533	 3.85163	-0.54033	 1.48300	-0.43684	 1.54199	-0.10021	 1.96527	 0.01265	 2.80540	 0.86941	24.69449	16.81839	 5.54622	11.35821	NULL
 29224	 6.68658	 5.26021	 6.59908	10.43813	10.69743	13.43345	 2.29512	 0.39212	 3.38339	-0.22697	 4.27624	 0.07438	 2.41031	 0.18193	 1.96170	 0.37625	-0.72399	-0.38939	-0.13259	-0.53830	 1.35377	-0.54474	 3.86690	-0.54014	 1.48300	-0.43684	 1.59200	-0.11842	 1.96527	 0.01265	 2.80950	 0.88566	24.70936	16.81585	 5.54622	11.35821	NULL
 29225	 6.66598	 5.28966	 6.56000	10.49376	10.69743	13.43345	 2.31531	 0.38498	 3.41483	-0.22688	 4.29208	 0.08916	 2.42475	 0.18124	 1.97971	 0.37681	-0.71187	-0.38554	-0.12149	-0.53767	 1.36961	-0.54652	 3.88219	-0.53997	 1.48184	-0.45359	 1.64752	-0.19708	 1.95399	-0.00574	 2.80950	 0.88566	24.72427	16.81328	 5.88947	10.86534	NULL
 29226	 6.66598	 5.28966	 6.56000	10.49376	10.69743	13.43345	 2.31531	 0.38498	 3.43058	-0.22684	 4.31767	 0.08992	 2.42882	 0.18208	 1.98218	 0.37588	-0.70927	-0.38394	-0.11783	-0.53795	 1.37425	-0.54621	 3.90268	-0.54725	 1.48184	-0.45359	 1.64752	-0.19708	 1.97518	-0.03630	 2.80950	 0.88566	24.73012	16.81428	 5.88947	10.86534	NULL
 29227	 6.71124	 5.27267	 6.56000	10.49376	10.75149	13.35614	 2.33550	 0.37784	 3.44634	-0.22681	 4.35302	 0.07665	 2.43401	 0.18132	 1.98380	 0.37619	-0.70716	-0.38345	-0.11523	-0.53837	 1.37046	-0.54085	 3.90268	-0.54725	 1.46459	-0.44712	 1.64752	-0.19708	 1.97518	-0.03630	 2.80950	 0.88566	24.73913	16.81073	 5.64727	10.96066	NULL
 29228	 6.71124	 5.27267	 6.56000	10.49376	10.75149	13.35614	 2.35571	 0.37069	 3.44634	-0.22681	 4.35302	 0.07665	 2.43401	 0.18132	 1.98544	 0.37650	-0.70716	-0.38345	-0.11476	-0.53904	 1.37046	-0.54085	 3.90787	-0.55469	 1.44735	-0.44064	 1.64752	-0.19708	 1.94272	-0.02411	 2.80950	 0.88566	24.73913	16.81073	 5.64727	10.96066	NULL
 29229	 6.71124	 5.27267	 6.56000	10.49376	10.75149	13.35614	 2.35571	 0.37069	 3.46210	-0.22677	 4.37869	 0.07738	 2.43941	 0.17692	 1.98621	 0.37803	-0.71095	-0.38333	-0.11688	-0.53931	 1.37236	-0.54353	 3.91306	-0.56214	 1.44621	-0.45738	 1.54199	-0.10021	 1.91030	-0.01194	 2.80950	 0.88566	24.74819	16.80717	 5.88947	10.86534	NULL
 29230	 6.66598	 5.28966	 6.56000	10.49376	10.75149	13.35614	 2.35571	 0.37069	 3.46210	-0.22677	 4.37869	 0.07738	 2.44054	 0.17532	 1.98786	 0.37832	-0.71308	-0.38384	-0.11795	-0.53943	 1.37425	-0.54621	 3.91306	-0.56214	 1.44621	-0.45738	 1.54199	-0.10021	 1.91030	-0.01194	 2.80950	 0.88566	24.74819	16.80717	 5.88947	10.86534	NULL
 29231	 6.68658	 5.26021	 6.56000	10.49376	10.75149	13.35614	 2.37820	 0.33868	 3.46210	-0.22677	 4.37869	 0.07738	 2.43849	 0.17490	 1.98621	 0.37803	-0.71626	-0.38458	-0.11949	-0.53889	 1.37150	-0.54920	 3.89776	-0.56232	 1.44621	-0.45738	 1.59200	-0.11842	 1.93145	-0.04244	 2.80950	 0.88566	24.75409	16.80810	 5.88947	10.86534	NULL
 29232	 6.68658	 5.26021	 6.56000	10.49376	10.75149	13.35614	 2.37820	 0.33868	 3.46210	-0.22677	 4.37869	 0.07738	 2.43849	 0.17490	 1.98792	 0.37557	-0.71626	-0.38458	-0.11842	-0.53876	 1.37804	-0.55158	 3.89776	-0.56232	 1.44621	-0.45738	 1.59200	-0.11842	 1.93145	-0.04244	 2.83044	 0.87803	24.75094	16.81264	 5.88947	10.86534	NULL
 29233	 6.68658	 5.26021	 6.56000	10.49376	10.68890	13.37964	 2.37820	 0.33868	 3.48353	-0.23481	 4.38842	 0.06336	 2.43625	 0.17811	 1.98562	 0.37093	-0.71412	-0.38409	-0.11630	-0.53849	 1.39114	-0.55635	 3.90294	-0.56975	 1.44621	-0.45738	 1.59200	-0.11842	 1.93145	-0.04244	 2.83044	 0.87803	24.75955	16.81916	 5.88947	10.86534	NULL
 29234	 6.66598	 5.28966	 6.56000	10.49376	10.68890	13.37964	 2.37820	 0.33868	 3.48353	-0.23481	 4.36274	 0.06263	 2.43625	 0.17811	 1.98159	 0.36878	-0.71140	-0.38445	-0.11523	-0.53837	 1.39768	-0.55873	 3.90294	-0.56975	 1.44621	-0.45738	 1.64209	-0.13665	 1.96387	-0.05461	 2.83456	 0.89428	24.76226	16.82470	 5.88947	10.86534	NULL
 29235	 6.66598	 5.28966	 6.56000	10.49376	10.68890	13.37964	 2.37820	 0.33868	 3.47788	-0.22675	 4.38217	 0.03461	 2.43401	 0.18132	 1.97284	 0.36019	-0.70927	-0.38394	-0.11322	-0.53958	 1.40423	-0.56111	 3.90294	-0.56975	 1.42899	-0.45092	 1.64209	-0.13665	 1.96387	-0.05461	 2.83456	 0.89428	24.77997	16.82759	 5.78910	11.26262	NULL
 29236	 6.66598	 5.28966	 6.56000	10.49376	10.68890	13.37964	 2.37820	 0.33868	 3.47788	-0.22675	 4.39187	 0.02062	 2.43401	 0.18132	 1.96315	 0.35560	-0.70927	-0.38394	-0.11381	-0.54040	 1.40423	-0.56111	 3.90294	-0.56975	 1.42786	-0.46764	 1.64209	-0.13665	 1.93145	-0.04244	 2.83456	 0.89428	24.79174	16.82957	 5.78910	11.26262	NULL
 29237	 6.68658	 5.26021	 6.56000	10.49376	10.69743	13.43345	 2.35799	 0.34583	 3.47788	-0.22675	 4.39526	-0.02196	 2.42791	 0.18006	 1.93816	 0.34399	-0.71687	-0.38373	-0.11820	-0.54240	 1.39957	-0.56141	 3.90812	-0.57719	 1.39234	-0.47143	 1.59200	-0.11842	 1.89907	-0.03028	 2.83044	 0.87803	24.80620	16.83708	 6.13235	10.76974	NULL
 29238	 6.68658	 5.26021	 6.56000	10.49376	10.69743	13.43345	 2.35799	 0.34583	 3.46210	-0.22677	 4.36962	-0.02265	 2.42497	 0.17761	 1.92201	 0.33820	-0.72279	-0.38412	-0.12196	-0.54360	 1.39682	-0.56439	 3.90812	-0.57719	 1.37406	-0.48168	 1.59200	-0.11842	 1.92019	-0.06074	 2.83044	 0.87803	24.81801	16.83904	 6.13235	10.76974	NULL
 29239	 6.66598	 5.28966	 6.56000	10.49376	10.64317	13.51104	 2.31760	 0.36011	 3.45198	-0.23487	 4.31217	-0.05252	 2.41184	 0.17309	 1.88660	 0.32325	-0.73612	-0.38624	-0.13270	-0.54640	 1.37632	-0.56290	 3.89800	-0.58479	 1.35467	-0.50853	 1.54199	-0.10021	 1.87662	-0.06688	 2.80950	 0.88566	24.82938	16.85108	 6.13235	10.76974	NULL
 29240	 6.66598	 5.28966	 6.56000	10.49376	10.69743	13.43345	 2.31760	 0.36011	 3.43622	-0.23491	 4.26119	-0.05392	 2.40372	 0.17140	 1.86894	 0.31444	-0.74583	-0.38652	-0.13812	-0.54854	 1.36889	-0.56617	 3.88272	-0.58496	 1.33642	-0.51873	 1.54760	-0.16070	 1.89768	-0.09724	 2.78855	 0.89328	24.83799	16.85760	 5.88947	10.86534	NULL
 29241	 6.66598	 5.28966	 6.56000	10.49376	10.69743	13.43345	 2.29976	 0.34239	 3.42610	-0.24300	 4.19456	-0.06988	 2.38659	 0.16601	 1.83036	 0.30167	-0.76458	-0.38795	-0.15096	-0.55160	 1.35031	-0.56736	 3.85217	-0.58529	 1.30001	-0.53909	 1.49776	-0.14255	 1.85419	-0.10334	 2.76762	 0.90090	24.85841	16.86608	 5.54622	11.35821	NULL
 29242	 6.71124	 5.27267	 6.50633	10.51274	10.69743	13.43345	 2.30203	 0.31760	 3.41037	-0.24303	 4.14391	-0.07130	 2.37960	 0.16274	 1.81430	 0.29591	-0.77366	-0.38909	-0.15840	-0.55250	 1.34292	-0.57064	 3.85734	-0.59271	 1.28181	-0.54924	 1.50331	-0.20279	 1.85419	-0.10334	 2.76762	 0.90090	24.86707	16.87258	 5.54622	11.35821	NULL
 29243	 6.71124	 5.27267	 6.50633	10.51274	10.69743	13.43345	 2.24171	 0.33893	 3.37896	-0.24311	 4.11864	-0.07202	 2.35822	 0.16015	 1.79098	 0.29018	-0.78892	-0.39368	-0.17274	-0.55503	 1.31784	-0.56946	 3.84726	-0.60030	 1.24553	-0.56954	 1.45366	-0.18472	 1.78982	-0.07918	 2.74671	 0.90851	24.87529	16.88916	 5.54622	11.35821	NULL
 29244	 6.71124	 5.27267	 6.50633	10.51274	10.69743	13.43345	 2.24399	 0.31418	 3.35764	-0.23511	 4.11864	-0.07202	 2.35122	 0.15689	 1.78284	 0.29143	-0.79903	-0.39507	-0.18015	-0.55594	 1.30857	-0.57005	 3.83201	-0.60047	 1.22741	-0.57965	 1.45366	-0.18472	 1.78982	-0.07918	 2.74267	 0.89225	24.88710	16.89112	 5.54622	11.35821	NULL
 29245	 6.71124	 5.27267	 6.49183	10.47606	10.69743	13.43345	 2.20387	 0.32837	 3.32630	-0.23521	 4.10907	-0.05822	 2.33304	 0.15310	 1.77701	 0.29723	-0.81702	-0.39928	-0.19695	-0.55658	 1.29005	-0.57125	 3.82195	-0.60804	 1.19236	-0.58341	 1.40407	-0.16667	 1.74658	-0.08533	 2.72179	 0.89985	24.89261	16.90216	 5.44310	11.75944	NULL
 29246	 6.66598	 5.28966	 6.49183	10.47606	10.69743	13.43345	 2.20620	 0.30362	 3.31627	-0.24331	 4.09949	-0.04440	 2.32292	 0.15101	 1.77446	 0.30091	-0.82818	-0.40093	-0.20435	-0.55749	 1.28730	-0.57422	 3.82710	-0.61545	 1.17432	-0.59352	 1.40407	-0.16667	 1.71451	-0.07329	 2.70093	 0.90745	24.88946	16.90671	 5.44310	11.75944	NULL
 29247	 6.66598	 5.28966	 6.43836	10.49497	10.76014	13.40990	 2.16614	 0.31779	 3.30064	-0.24336	 4.12475	-0.04367	 2.30476	 0.14723	 1.76537	 0.30613	-0.85002	-0.40310	-0.21762	-0.55988	 1.26880	-0.57542	 3.79151	-0.60839	 1.13937	-0.59726	 1.35458	-0.14865	 1.70346	-0.09150	 2.69689	 0.89120	24.87725	16.91481	 5.44310	11.75944	NULL
 29248	 6.66598	 5.28966	 6.47733	10.43949	10.76014	13.40990	 2.18846	 0.28603	 3.28501	-0.24342	 4.12475	-0.04367	 2.29778	 0.14398	 1.75970	 0.30645	-0.86071	-0.40363	-0.22395	-0.56067	 1.25956	-0.57603	 3.77631	-0.60855	 1.10559	-0.58458	 1.30515	-0.13066	 1.69240	-0.10967	 2.69286	 0.87498	24.87725	16.91481	 5.09429	12.26030	NULL
 29249	 6.66598	 5.28966	 6.47733	10.43949	10.81420	13.33260	 2.14848	 0.30017	 3.26940	-0.24348	 4.09949	-0.04440	 2.28277	 0.13903	 1.74040	 0.30284	-0.87876	-0.40591	-0.23616	-0.56292	 1.24108	-0.57723	 3.76115	-0.60873	 1.05393	-0.58204	 1.31091	-0.19074	 1.64941	-0.11582	 2.67204	 0.88256	24.86820	16.91838	 5.09429	12.26030	NULL
 29250	 6.66598	 5.28966	 6.47733	10.43949	10.81420	13.33260	 2.14848	 0.30017	 3.27501	-0.25150	 4.07427	-0.04515	 2.27583	 0.13575	 1.72927	 0.29796	-0.89001	-0.40560	-0.24247	-0.56372	 1.23185	-0.57783	 3.76630	-0.61613	 1.03604	-0.59215	 1.31091	-0.19074	 1.67027	-0.14590	 2.65124	 0.89013	24.86820	16.91838	 5.44310	11.75944	NULL
 29251	 6.64535	 5.31916	 6.47733	10.43949	10.75149	13.35614	 2.13083	 0.28256	 3.25942	-0.25156	 4.03348	-0.06045	 2.25458	 0.13316	 1.69977	 0.28825	-0.90923	-0.40619	-0.25512	-0.56529	 1.21153	-0.57638	 3.75112	-0.61630	 0.98459	-0.58964	 1.21250	-0.15492	 1.65923	-0.16398	 2.64723	 0.87392	24.85914	16.92194	 5.20022	11.85503	NULL
 29252	 6.64535	 5.31916	 6.47733	10.43949	10.69743	13.43345	 2.11089	 0.28962	 3.24382	-0.25162	 4.01792	-0.07498	 2.24453	 0.13106	 1.68308	 0.28097	-0.91764	-0.40818	-0.26053	-0.56742	 1.20231	-0.57698	 3.75627	-0.62369	 0.96679	-0.59975	 1.26735	-0.23263	 1.62738	-0.15202	 2.62646	 0.88148	24.85914	16.92194	 5.30401	11.45354	NULL
 29253	 6.64535	 5.31916	 6.43836	10.49497	10.69743	13.43345	 2.07339	 0.27908	 3.23386	-0.25969	 3.95225	-0.09098	 2.22331	 0.12847	 1.63939	 0.26582	-0.93771	-0.41097	-0.27431	-0.57062	 1.18577	-0.58086	 3.74111	-0.62386	 0.91451	-0.61364	 1.16927	-0.19692	 1.64819	-0.18202	 2.60170	 0.87285	24.85323	16.92096	 5.30401	11.45354	NULL
 29254	 6.64535	 5.31916	 6.43836	10.49497	10.69743	13.43345	 2.03362	 0.29315	 3.21269	-0.25174	 3.93676	-0.10545	 2.21328	 0.12637	 1.61397	 0.25827	-0.94940	-0.41176	-0.28272	-0.57168	 1.17658	-0.58147	 3.74111	-0.62386	 0.89679	-0.62372	 1.12034	-0.17911	 1.61637	-0.17007	 2.60170	 0.87285	24.85323	16.92096	 5.30401	11.45354	NULL
 29255	 6.66598	 5.28966	 6.38499	10.51385	10.63484	13.45694	 2.01612	 0.27557	 3.20273	-0.25982	 3.88090	-0.13507	 2.19009	 0.12337	 1.56420	 0.23923	-0.97154	-0.41504	-0.29967	-0.57525	 1.15361	-0.58300	 3.72595	-0.62404	 0.84474	-0.63759	 1.12615	-0.23875	 1.60536	-0.18809	 2.59772	 0.85667	24.84738	16.91997	 5.30401	11.45354	NULL
 29256	 6.66598	 5.28966	 6.42396	10.45837	10.63484	13.45694	 1.97647	 0.28959	 3.18721	-0.25989	 3.83118	-0.13659	 2.17697	 0.12242	 1.53891	 0.23169	-0.98260	-0.41670	-0.30912	-0.57645	 1.14629	-0.58626	 3.71081	-0.62421	 0.82709	-0.64763	 1.07739	-0.22099	 1.57361	-0.17617	 2.57700	 0.86421	24.83832	16.92353	 5.30401	11.45354	NULL
 29257	 6.62080	 5.30663	 6.37068	10.47721	10.63484	13.45694	 1.95904	 0.27203	 3.15616	-0.26003	 3.79102	-0.15174	 2.15383	 0.11942	 1.49233	 0.21875	-1.00964	-0.41818	-0.32743	-0.57802	 1.13169	-0.59279	 3.69569	-0.62440	 0.79187	-0.66771	 1.02872	-0.20327	 1.56264	-0.19417	 2.55629	 0.87175	24.83517	16.92807	 5.30401	11.45354	NULL
 29258	 6.66598	 5.28966	 6.37068	10.47721	10.57239	13.48039	 1.95904	 0.27203	 3.14066	-0.26010	 3.76628	-0.15251	 2.14273	 0.11891	 1.47662	 0.21304	-1.02068	-0.41982	-0.33315	-0.57801	 1.12439	-0.59606	 3.69569	-0.62440	 0.79187	-0.66771	 1.02872	-0.20327	 1.53097	-0.18228	 2.55232	 0.85560	24.84423	16.92451	 5.30401	11.45354	NULL
 29259	 6.66598	 5.28966	 6.38499	10.51385	10.57239	13.48039	 1.97884	 0.26503	 3.12517	-0.26017	 3.71688	-0.15407	 2.13651	 0.12124	 1.46818	 0.20460	-1.02512	-0.42387	-0.33224	-0.57277	 1.12897	-0.59576	 3.67031	-0.60983	 0.82709	-0.64763	 1.02872	-0.20327	 1.57361	-0.17617	 2.55629	 0.87175	24.83517	16.92807	 5.30401	11.45354	NULL
 29260	 6.71124	 5.27267	 6.38499	10.51385	10.57239	13.48039	 2.01612	 0.27557	 3.14624	-0.26808	 3.72629	-0.16765	 2.14850	 0.12376	 1.47934	 0.20397	-1.01232	-0.42475	-0.32198	-0.56783	 1.14087	-0.59219	 3.68542	-0.60964	 0.88010	-0.61746	 1.07739	-0.22099	 1.61637	-0.17007	 2.57700	 0.86421	24.83832	16.92353	 5.06245	11.54862	NULL
 29261	 6.71124	 5.27267	 6.39928	10.55061	10.68890	13.37964	 2.11089	 0.28962	 3.18721	-0.25989	 3.77571	-0.16611	 2.20258	 0.13509	 1.53890	 0.20843	-0.95673	-0.42044	-0.28194	-0.55476	 1.19038	-0.58056	 3.70537	-0.59449	 1.07184	-0.57191	 1.16927	-0.19692	 1.70346	-0.09150	 2.62245	 0.86529	24.82651	16.92157	 5.40570	11.05574	NULL
 29262	 6.71124	 5.27267	 6.45275	10.53169	10.63484	13.45694	 2.14616	 0.32486	 3.21269	-0.25174	 3.80045	-0.16534	 2.23873	 0.14264	 1.57867	 0.21319	-0.91869	-0.41538	-0.25582	-0.54783	 1.22536	-0.57547	 3.75084	-0.59394	 1.17760	-0.54404	 1.21250	-0.15492	 1.78982	-0.07918	 2.64723	 0.87392	24.82966	16.91703	 5.64727	10.96066	NULL
 29263	 6.69061	 5.30217	 6.46714	10.56853	10.69743	13.43345	 2.23937	 0.36375	 3.28501	-0.24342	 3.92476	-0.16163	 2.31217	 0.15977	 1.65832	 0.22814	-0.84113	-0.40001	-0.20412	-0.53474	 1.29176	-0.55996	 3.82168	-0.58563	 1.35579	-0.49189	 1.40407	-0.16667	 1.86671	-0.01813	 2.70093	 0.90745	24.82966	16.91703	 5.64727	10.96066	NULL
 29264	 6.69061	 5.30217	 6.52082	10.54954	10.69743	13.43345	 2.27729	 0.37437	 3.33192	-0.24326	 3.94025	-0.14725	 2.34452	 0.16648	 1.69186	 0.23444	-0.80734	-0.39205	-0.18074	-0.53035	 1.31579	-0.55280	 3.84700	-0.57787	 1.41066	-0.46118	 1.44801	-0.12444	 1.88911	 0.01862	 2.74267	 0.89225	24.83872	16.91347	 5.64727	10.96066	NULL
 29265	 6.69061	 5.30217	 6.52082	10.54954	10.70587	13.48750	 2.31297	 0.40991	 3.36770	-0.22701	 4.01533	-0.14508	 2.38798	 0.17731	 1.73266	 0.24342	-0.76153	-0.37827	-0.14776	-0.52477	 1.36030	-0.54712	 3.90294	-0.56975	 1.49911	-0.46007	 1.49208	-0.08204	 1.93278	 0.02485	 2.77169	 0.91717	24.84738	16.91997	 5.88947	10.86534	NULL
 29266	 6.69061	 5.30217	 6.57459	10.53052	10.70587	13.48750	 2.33318	 0.40276	 3.39911	-0.22692	 4.04042	-0.14437	 2.40015	 0.17984	 1.74069	 0.24492	-0.74728	-0.37392	-0.13715	-0.52345	 1.37236	-0.54353	 3.91825	-0.56959	 1.50026	-0.44332	 1.54199	-0.10021	 1.96527	 0.01265	 2.79264	 0.90954	24.85008	16.92551	 5.88947	10.86534	NULL
 29267	 6.66995	 5.33172	 6.57459	10.53052	10.71424	13.54182	 2.33318	 0.40276	 3.40355	-0.21074	 4.04042	-0.14437	 2.41122	 0.18396	 1.73994	 0.24340	-0.73259	-0.36846	-0.12393	-0.52255	 1.39287	-0.54502	 3.93357	-0.56943	 1.50026	-0.44332	 1.54199	-0.10021	 1.96527	 0.01265	 2.81358	 0.90192	24.87090	16.92397	 5.54622	11.35821	NULL
 29268	 6.71526	 5.31471	 6.57459	10.53052	10.71424	13.54182	 2.35340	 0.39561	 3.41929	-0.21070	 4.04042	-0.14437	 2.41326	 0.18437	 1.73595	 0.24129	-0.72835	-0.36746	-0.12074	-0.52216	 1.39942	-0.54740	 3.95409	-0.57672	 1.50026	-0.44332	 1.54199	-0.10021	 1.96527	 0.01265	 2.81358	 0.90192	24.87681	16.92495	 5.54622	11.35821	NULL
